offer_amount,decision_time_s,mean_hr,hr_std,rmssd,sdnn,pnn50,mean_gsr,max_gsr,gsr_std,mean_eeg_af7,mean_eeg_af8,participant_id,label
-0.1925721414087093,-0.019636723247458576,0.0019035146467103914,0.023066623526756303,-0.010304014274879592,-0.0017333882125967648,0.012755670108708728,-0.0028433327646780527,-0.004624810165842064,-0.009894217093733459,-0.019055215375374246,-0.0006772948172510951,P003,0
-0.1698030894880503,-0.0036138579410362583,-0.014141755524178734,-0.012231968803098426,-0.009388125716122886,-0.01699791395403736,-0.010218321652791929,-0.001223710958583979,0.006712306158897263,-0.013105248105512146,-0.013917147633947025,-0.009988231850184093,P004,0
-0.16723054064295867,0.017541994028215414,-0.01434535175021665,-0.014667153268601397,-0.01662622576313879,-0.014707818003444117,-0.014884706902830658,-0.005979356007264869,0.005655199382363208,-0.013942781365403788,-0.010306160316758906,-0.011940854916701937,P004,0
-0.1803104596068806,-0.010575416839765239,-0.01107557879649903,0.0003539406328854966,-0.009913172893357114,-0.0007343264313021791,0.015818650862911454,-0.0076167266437551,0.001115473141089751,-0.013737527745979606,-0.011594721977780864,-0.0022095652973803228,P004,0
-0.10180077064906072,-0.013263934354654339,-0.022000309275063044,-0.03147470750463981,-0.012928646280943212,-0.029171056014547503,-0.008298971025214995,-0.005340907760819391,0.013600172270889744,0.013590857591316308,-0.005711923907892924,-0.0018208920851066068,P004,0
-0.10569065784147824,0.008125285104870272,-0.020913908843249375,-0.03392477077941294,-0.01563398578291526,-0.02845523196447175,-0.01881001761930747,-0.0098287359830465,0.008923865792075958,-0.016147563648155484,-0.005812420797155937,0.0009854285307483225,P004,0
-0.10781173880059214,-0.0063817745509368255,-0.018062851499689715,-0.014556015919151833,-0.010540310460146429,-0.027129351078929175,-0.019784791923939338,-0.006398257944329089,0.01351201452425812,-0.015052913480576535,0.0002384580973739503,-0.0007328812511332216,P004,0
-0.16815199922402826,-0.010125962831261858,-0.009719154171489209,-0.012822738734757876,-0.014900007018331963,-0.016242899745247997,-0.008698748395818256,-0.006653937572082214,0.004887104142562748,0.007792225155026244,-0.0026021849324024517,0.004607072852741112,P004,0
-0.16827037640887282,-0.010090693968049892,-0.01070401876759206,-0.01770902187054162,-0.012516035461885622,-0.021209786951840216,-0.01074119273589531,-0.00032089113774418364,0.006794814432851126,-0.011601777982104978,-0.003470784455930698,-0.0002592619189272227,P004,0
-0.16340499831840133,0.005745297512021352,-0.013321650763555227,-0.01999763371240988,-0.011721320581636973,-0.02081868556979316,-0.012457486025505204,-0.0075379161876298895,0.011219219433860417,-0.014957719035191986,-0.00044885878523928115,-0.0015001971144556591,P004,0
