file_name,file_path,label,treatment,zcr,rms,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
JR_nula_03.wav,./processed_dataset\train\JR_nula_03.wav,nula,train,0.1513332004060325,0.011043286,-495.3934,40.814167,-32.17701,9.660351,5.9079638,2.2886202,-1.683446,0.46383128,-6.9741573,-3.0890791,-1.9282316,0.002342348,-5.273772
JR_oficina_01.wav,./processed_dataset\train\JR_oficina_01.wav,oficina,train,0.24652085448085848,0.051589135,-357.65164,33.281025,-38.361176,10.112515,10.831274,12.873244,-9.724621,3.6109283,5.4877257,-2.0262752,-0.21797255,-1.1144308,-4.9390106
JR_oficina_02.wav,./processed_dataset\train\JR_oficina_02.wav,oficina,train,0.1936845181989559,0.041031796,-407.7806,44.23626,8.819464,15.35518,-6.6857276,1.661141,-19.12945,5.094952,-11.618642,-9.870683,-9.209815,-6.2433634,2.6642354
JR_oficina_03.wav,./processed_dataset\train\JR_oficina_03.wav,oficina,train,0.1772710176189095,0.038223196,-452.2223,38.925827,-13.092573,-22.065647,-14.073761,4.2269354,4.6353617,1.9040525,-1.7319435,1.5227351,5.5536346,6.198198,1.0395136
JR_pasos_01.wav,./processed_dataset\train\JR_pasos_01.wav,pasos,train,0.1739754024071926,0.005937688,-575.7595,19.359934,-15.132338,8.545209,3.1412182,9.663262,4.5207977,2.8401136,-5.150821,1.7571138,-0.4144653,2.0663383,-3.104073
JR_pasos_02.wav,./processed_dataset\train\JR_pasos_02.wav,pasos,train,0.15563483359918792,0.007371773,-565.8155,12.315416,-7.214409,20.485638,9.203513,15.265249,8.138679,6.6079364,-2.4283931,3.0893207,0.80721635,3.7096968,-1.4829818
JR_pasos_03.wav,./processed_dataset\train\JR_pasos_03.wav,pasos,train,0.2070153893561485,0.009403356,-537.1608,14.089628,-16.638542,13.945499,2.128198,9.323685,-1.0095557,0.36625072,-11.281853,-0.8372906,-3.316408,3.0838406,-1.6795282
JR_sala_01.wav,./processed_dataset\train\JR_sala_01.wav,sala,train,0.14918748187354988,0.032678436,-415.28262,63.98598,17.702425,15.474066,0.40979302,-1.6032073,-24.680624,-10.597771,-19.251673,-7.636281,-13.123383,-5.47534,-3.143687
JR_sala_02.wav,./processed_dataset\train\JR_sala_02.wav,sala,train,0.14137724767981438,0.04911485,-390.84378,73.85926,23.103853,8.312285,-6.479497,-0.5462005,-23.03437,-8.918957,-14.131727,-14.461965,-8.630923,-4.3819118,-3.5986702
JR_sala_03.wav,./processed_dataset\train\JR_sala_03.wav,sala,train,0.13516553980568446,0.048553757,-390.27582,72.91542,4.7325854,2.0769727,-5.9482965,-16.014858,-31.849995,-2.4013548,-8.979106,-4.71195,-4.917412,-6.287656,-7.5013256
JFJA_bano_01.wav,./processed_dataset\train\JFJA_bano_01.wav,bano,train,0.23570385313870615,0.013370976,-522.6002,24.280453,-5.8547287,4.240567,0.86173564,1.3017637,-3.2372274,-1.9474131,-2.2013202,0.40032503,-0.7207196,-0.89902174,-0.67495245
JFJA_bano_02.wav,./processed_dataset\train\JFJA_bano_02.wav,bano,train,0.28360822559457965,0.013992741,-528.35376,32.40283,-1.2008195,2.1088438,-0.72539634,-0.4922815,-0.24789186,6.6334686,-0.7893169,-1.3765316,0.6238101,2.509414,-1.0754541
JFJA_bano_03.wav,./processed_dataset\train\JFJA_bano_03.wav,bano,train,0.19434779421909493,0.020242227,-484.7095,43.298668,-7.9339423,6.0176406,-2.0088177,-3.9658735,-1.2639208,4.068453,-3.595726,-2.1302931,-0.22912996,1.8615825,-1.5059646
JFJA_cocina_01.wav,./processed_dataset\train\JFJA_cocina_01.wav,cocina,train,0.3818977080195783,0.008200531,-542.8177,0.61409307,-6.8811436,4.752198,2.2510495,3.916742,2.0751553,-1.6104529,-5.6257415,-2.4891427,-1.8090653,2.4101264,-1.9241123
JFJA_cocina_02.wav,./processed_dataset\train\JFJA_cocina_02.wav,cocina,train,0.28614304900419285,0.012175818,-460.9664,-2.6808567,-18.574757,7.0353904,-2.0420818,5.5245533,-1.6313846,0.6091807,-3.196165,-2.6620681,-4.405778,2.356731,-0.98118
JFJA_cocina_03.wav,./processed_dataset\train\JFJA_cocina_03.wav,cocina,train,0.41917952020877947,0.019843465,-505.04703,14.630187,-0.7088897,8.813272,1.1137007,6.5582123,-3.374888,-3.0461833,-3.3948658,-1.937815,-3.0335603,-0.49620792,-3.3100977
JFJA_nula_01.wav,./processed_dataset\train\JFJA_nula_01.wav,nula,train,0.1795439453125,0.009413804,-496.39526,15.080263,-37.93811,9.199451,11.6649065,8.536826,-1.306457,-0.4708651,-12.030205,3.3856463,0.50603104,3.6935742,-8.086597
JFJA_nula_02.wav,./processed_dataset\train\JFJA_nula_02.wav,nula,train,0.11840222195155901,0.017416552,-563.99243,13.078893,-29.017708,16.235668,-6.375993,1.7164353,-7.605289,-4.0893307,-0.61477655,-0.65434355,-2.0273416,4.596625,-3.2762492
JFJA_nula_03.wav,./processed_dataset\train\JFJA_nula_03.wav,nula,train,0.17390914983624453,0.012468606,-536.6668,20.556786,8.980243,13.139041,4.0915947,5.3032413,1.9555324,3.8885975,2.8839917,0.15346797,0.863668,-0.092483856,-0.4911655
JFJA_oficina_01.wav,./processed_dataset\train\JFJA_oficina_01.wav,oficina,train,0.19194700006853072,0.052178416,-344.081,43.13969,-13.371822,-11.630168,-22.648981,-3.8589754,-8.26002,0.31284255,-8.121646,-2.052322,-8.694622,-5.405811,-0.22168344
JFJA_oficina_02.wav,./processed_dataset\train\JFJA_oficina_02.wav,oficina,train,0.141632080078125,0.022588428,-446.30167,47.80164,-14.183982,-7.6484423,-15.206324,-3.480457,-2.0012455,-1.3798779,-14.099308,-7.011679,-4.643442,0.8931228,-0.49943173
JFJA_oficina_03.wav,./processed_dataset\train\JFJA_oficina_03.wav,oficina,train,0.11749358675373134,0.02480015,-455.5018,64.36412,-0.55919343,-4.449051,-12.502123,-6.002538,-1.2950267,1.642253,-4.842947,0.26551062,-3.1741428,-5.242464,-7.584594
JFJA_pasos_01.wav,./processed_dataset\train\JFJA_pasos_01.wav,pasos,train,0.13206941696233623,0.00730927,-590.81177,54.41534,12.440399,16.71573,0.39986584,3.6673203,3.4765337,5.0984387,1.5185552,-0.15251602,0.11011162,1.006766,-2.299312
JFJA_pasos_02.wav,./processed_dataset\train\JFJA_pasos_02.wav,pasos,train,0.1416384913340336,0.010222511,-533.7879,49.19902,-4.435744,11.716678,4.1938515,7.883553,3.6827192,1.2812291,-0.40831104,-0.3730824,-3.010904,-0.95978564,-2.7183988
JFJA_pasos_03.wav,./processed_dataset\train\JFJA_pasos_03.wav,pasos,train,0.13334575452302633,0.009881592,-527.64636,40.370327,7.0109644,7.5793386,12.53109,7.0792985,2.3272393,4.1070533,1.2800181,-0.8700323,1.7624696,3.3034103,-1.0956686
JFJA_sala_01.wav,./processed_dataset\train\JFJA_sala_01.wav,sala,train,0.18380731424614644,0.015160396,-477.52124,44.533585,9.890193,9.824344,1.0909905,-2.6619415,-7.375165,-6.300398,-9.816988,-7.1760654,-6.379732,-6.6508827,-4.369402
JFJA_sala_02.wav,./processed_dataset\train\JFJA_sala_02.wav,sala,train,0.20696337233744394,0.017150065,-476.24924,37.871674,9.812413,5.111965,6.726953,3.0406592,-0.23061572,1.3841333,0.084938765,0.120418325,-1.8957429,-0.4620758,-2.896467
JFJA_sala_03.wav,./processed_dataset\train\JFJA_sala_03.wav,sala,train,0.15228245511968086,0.025754966,-460.43826,38.778027,6.688568,9.524547,-1.2358656,-2.1160414,-5.8721595,-2.5322852,-3.420327,-3.9379234,-5.7317834,-4.162172,-4.0017743
GMLA_bano_01.wav,./processed_dataset\train\GMLA_bano_01.wav,bano,train,0.24213651935904873,0.020595048,-476.03696,28.023767,-13.984719,5.043122,0.41237646,4.1328883,-3.914258,-3.1404152,-0.79499185,1.492253,-3.7991312,-2.8259318,-2.7906046
GMLA_bano_02.wav,./processed_dataset\train\GMLA_bano_02.wav,bano,train,0.22109397658062646,0.022642557,-443.7274,30.151592,-2.6464045,11.565251,2.4722025,0.42551914,-5.6978717,-6.1965756,-2.462072,-1.3843205,-2.4196987,-4.954438,-2.0773766
GMLA_bano_03.wav,./processed_dataset\train\GMLA_bano_03.wav,bano,train,0.22428459063914027,0.018793294,-438.13998,29.248484,-12.258834,4.513846,1.1957914,4.3506937,-3.0642488,-4.3318744,-4.651352,-1.2925574,-6.760247,-4.538968,-4.4207435
GMLA_cocina_01.wav,./processed_dataset\train\GMLA_cocina_01.wav,cocina,train,0.17417366045533642,0.00878657,-538.4036,14.136361,1.893597,5.686298,1.9092876,3.5909505,-0.922065,-0.8887604,-2.7502635,-0.6484803,-1.2470536,-0.14543435,-0.9501707
GMLA_cocina_02.wav,./processed_dataset\train\GMLA_cocina_02.wav,cocina,train,0.2809918283045977,0.007551295,-505.0414,8.548092,-4.3643413,1.591869,-4.062872,3.037393,0.96683615,2.481575,0.64960504,2.5436823,0.9520232,0.74991256,-0.34048924
GMLA_cocina_03.wav,./processed_dataset\train\GMLA_cocina_03.wav,cocina,train,0.22679533781828703,0.027563892,-462.48813,23.075024,-6.6984315,4.6593194,-2.6922424,2.6515405,-2.9580383,-0.840022,-4.663053,-0.5711015,-3.1288996,-1.5617127,-0.5442513
GMLA_nula_01.wav,./processed_dataset\train\GMLA_nula_01.wav,nula,train,0.2824599902569284,0.018572131,-410.40106,27.789906,0.69571143,20.150387,-18.830572,-0.1108853,-8.034009,-3.2698433,-6.6360154,-11.77297,-1.6920266,6.445397,-9.335541
GMLA_nula_02.wav,./processed_dataset\train\GMLA_nula_02.wav,nula,train,0.2640815822557471,0.012085171,-443.70596,24.93051,-8.304222,13.130891,-5.887761,7.9736867,-2.5732174,-4.6327376,-3.3592203,5.705956,-8.389291,-8.287647,-2.8034132
GMLA_nula_03.wav,./processed_dataset\train\GMLA_nula_03.wav,nula,train,0.2771378618231567,0.021593226,-395.8777,19.040995,-9.88844,18.955887,-7.6990194,3.5951238,-1.5048195,-2.6414058,-4.7193375,1.7033712,-14.692439,-7.142801,-5.292188
GMLA_oficina_01.wav,./processed_dataset\train\GMLA_oficina_01.wav,oficina,train,0.23802526883660508,0.05799478,-314.88193,37.833298,7.117943,16.912838,3.3222208,14.852334,-6.8219624,6.148466,-12.091974,4.812297,2.6574736,2.3976662,-1.4310788
GMLA_oficina_02.wav,./processed_dataset\train\GMLA_oficina_02.wav,oficina,train,0.24178172923900462,0.049653944,-325.67117,46.56489,10.522514,6.4878154,6.405531,0.023023112,-5.3642993,-0.98895335,-0.58570975,-4.239622,-4.999191,3.9278004,1.862966
GMLA_oficina_03.wav,./processed_dataset\train\GMLA_oficina_03.wav,oficina,train,0.15418410796766743,0.0443883,-347.51834,72.2469,10.028649,15.283265,6.007501,9.098815,0.96284723,4.5908704,9.009464,6.1090865,3.97411,3.4517095,-4.0981717
GMLA_pasos_01.wav,./processed_dataset\train\GMLA_pasos_01.wav,pasos,train,0.10367124350461894,0.007928736,-558.65,34.72703,-0.5753614,17.043686,5.4818416,7.653959,0.9676903,3.239047,1.3847991,3.6716187,0.257349,2.7208936,-0.4050676
GMLA_pasos_02.wav,./processed_dataset\train\GMLA_pasos_02.wav,pasos,train,0.14665352554849884,0.008981823,-476.91846,25.626556,2.0918815,16.649517,4.59326,5.934834,0.73244375,2.367908,1.1090044,3.4488466,0.1738831,2.6152885,2.0200894
GMLA_pasos_03.wav,./processed_dataset\train\GMLA_pasos_03.wav,pasos,train,0.11446691442418981,0.008250338,-579.4531,32.586117,4.9867587,16.234152,6.2805896,5.5382943,1.5903069,2.987541,1.8602668,2.9521084,1.1429429,2.6807692,0.38366088
GMLA_sala_01.wav,./processed_dataset\train\GMLA_sala_01.wav,sala,train,0.12120180103291317,0.02995352,-475.30118,88.505264,-2.5816956,0.019710764,-8.608162,-18.3717,-14.8874655,-18.698324,-16.355299,-7.459524,-5.757176,-5.2014165,-4.21578
GMLA_sala_02.wav,./processed_dataset\train\GMLA_sala_02.wav,sala,train,0.09787360726529536,0.039211225,-431.5805,90.132286,-10.727778,-4.6175256,-15.055428,-15.9075165,-18.924414,-24.418251,-15.351797,-6.998452,-5.926311,-6.139501,-5.7985454
GMLA_sala_03.wav,./processed_dataset\train\GMLA_sala_03.wav,sala,train,0.0897943288208502,0.04362586,-390.5824,78.633606,-8.579407,-5.8895173,-13.787861,-15.935524,-22.016815,-20.950037,-11.073756,-5.2475605,-6.2879233,-7.368896,-6.5793605
NOGC_BANO_01.wav,./processed_dataset\train\NOGC_BANO_01.wav,bano,train,0.30573628069812364,0.013606876,-471.46628,36.332012,-3.307135,-5.2445197,-0.2572543,3.8381743,-5.8600864,-4.454738,-3.905134,-2.116376,-3.9393885,0.079857364,-0.9530521
NOGC_BANO_02.wav,./processed_dataset\train\NOGC_BANO_02.wav,bano,train,0.2121296392108168,0.0180804,-471.19077,13.611022,2.5820248,4.3871217,-3.1134725,2.4667704,-2.0441895,8.406575,2.8076093,-0.77648616,-4.6978354,2.66206,-0.5293052
NOGC_BANO_03.wav,./processed_dataset\train\NOGC_BANO_03.wav,bano,train,0.1905310085540839,0.023157187,-442.32776,21.525074,1.4629405,1.2576883,0.5141703,-1.2050823,-7.266206,0.49095434,-5.999612,-4.7516255,-3.7687125,-2.4117134,-8.314369
NOGC_COCINA_01.wav,./processed_dataset\train\NOGC_COCINA_01.wav,cocina,train,0.2828873051186534,0.014171786,-502.6133,37.610176,10.348656,7.2948403,4.45788,5.0669894,-2.367704,-1.9558146,-4.227232,-1.6648554,-1.5047193,2.3674738,0.76275057
NOGC_COCINA_02.wav,./processed_dataset\train\NOGC_COCINA_02.wav,cocina,train,0.3781366411423841,0.0101054795,-521.50507,11.7734785,1.5570782,8.50426,-0.41174114,2.0456147,-0.7157726,2.0409672,-3.1445808,0.052918945,-0.33668885,-1.7384143,-0.37485847
NOGC_COCINA_03.wav,./processed_dataset\train\NOGC_COCINA_03.wav,cocina,train,0.35624590404249445,0.013037295,-489.27283,17.64038,7.0702558,8.851336,1.096983,3.7086196,-2.3181114,-2.785953,-4.9255757,-1.0459793,-0.28613874,-1.2207159,-1.2822716
NOGC_NULA_01.wav,./processed_dataset\train\NOGC_NULA_01.wav,nula,train,0.11345155560154525,0.026581248,-449.54715,62.218983,28.112654,8.1477995,3.7695763,2.4785888,-0.4269133,-1.9217284,-3.4707327,-4.440081,-6.175104,-6.863212,-7.727136
NOGC_NULA_02.wav,./processed_dataset\train\NOGC_NULA_02.wav,nula,train,0.1567587610375276,0.013414916,-481.82776,18.883957,-3.4153395,5.1367383,0.3646228,6.375047,-1.7544445,3.8126838,-1.0961779,2.7649481,-0.09796146,3.2875578,1.7905675
NOGC_NULA_03.wav,./processed_dataset\train\NOGC_NULA_03.wav,nula,train,0.13458238479580573,0.032452513,-434.80386,46.697796,0.24517593,16.26999,20.452082,13.722609,0.11532125,-3.1174414,4.213702,6.774928,0.50383604,-0.67122895,-0.97662014
NOGC_OFICINA_01.wav,./processed_dataset\train\NOGC_OFICINA_01.wav,oficina,train,0.131848872102649,0.008275892,-557.76544,63.804344,-10.466765,10.10965,4.762124,16.790182,5.8512945,5.22423,-0.772204,2.2317,-3.473898,-5.267651,-3.8416352
NOGC_OFICINA_02.wav,./processed_dataset\train\NOGC_OFICINA_02.wav,oficina,train,0.11029443467163355,0.046322644,-383.74585,53.92633,8.806864,34.218403,24.395817,22.17742,10.139557,7.2494736,4.4689913,6.6542916,-0.24738505,-1.715546,-1.6384208
NOGC_OFICINA_03.wav,./processed_dataset\train\NOGC_OFICINA_03.wav,oficina,train,0.14715805222130243,0.007369271,-568.9432,53.17457,-13.016952,25.441235,5.8241887,4.906437,0.6960816,-1.995815,-2.8016903,2.4974656,-3.4935405,4.2016063,2.0045218
NOGC_PASOS_01.wav,./processed_dataset\train\NOGC_PASOS_01.wav,pasos,train,0.25705366997792495,0.016398313,-513.0969,54.070744,-1.5457406,9.548224,-2.6479948,1.2553347,-8.465865,-0.32792878,-6.458243,-1.1316731,-4.898362,-1.0727365,-2.037106
NOGC_PASOS_02.wav,./processed_dataset\train\NOGC_PASOS_02.wav,pasos,train,0.2613871076465708,0.012108739,-494.49072,38.991688,2.426317,8.424868,0.2899196,2.015286,-6.5527654,-2.7031522,-4.484101,-2.0446877,-3.9434693,-1.6392184,-1.4101976
NOGC_PASOS_03.wav,./processed_dataset\train\NOGC_PASOS_03.wav,pasos,train,0.23366251897075055,0.014118696,-500.4818,77.024124,1.9101714,7.7597523,7.061502,7.6960588,-1.9305283,-3.6376586,-4.3655443,-1.3802215,-4.164105,-0.8605959,-1.2940787
NOGC_SALA_01.wav,./processed_dataset\train\NOGC_SALA_01.wav,sala,train,0.15578435430463577,0.024516251,-455.65118,64.68279,-1.3425969,4.2612133,4.514762,-2.9379802,-12.649863,-14.407593,-10.494202,-4.3905845,-9.033308,-6.0088205,-6.4155307
NOGC_SALA_02.wav,./processed_dataset\train\NOGC_SALA_02.wav,sala,train,0.1062461024113082,0.019910743,-491.95853,44.123363,3.1334362,0.35817447,0.9221216,-0.97559094,-8.279634,-9.70057,-7.0278754,-1.0934383,-4.0954914,-5.108233,-5.6765904
NOGC_SALA_03.wav,./processed_dataset\train\NOGC_SALA_03.wav,sala,train,0.15983180705022076,0.032032438,-429.35538,58.759094,4.404108,4.3595138,4.0949373,-0.057568345,-11.818858,-11.69894,-9.389406,-4.987515,-7.041509,-1.4295839,-3.7392223
JMRR_bano_01.wav,./processed_dataset\test\JMRR_bano_01.wav,bano,test,0.27550164950696054,0.015988274,-487.41537,25.67863,5.646888,7.5418315,1.745717,3.2871928,1.4853785,0.47044653,0.43334883,-0.37972662,0.6043898,0.059738904,0.75221354
JMRR_bano_02.wav,./processed_dataset\test\JMRR_bano_02.wav,bano,test,0.2934230441560325,0.013726233,-491.84912,24.839703,4.47158,6.0187616,3.3791323,1.8706467,0.30142552,1.2184948,-1.4556034,-0.85240245,1.7555813,-0.04544306,-0.11431099
JMRR_bano_03.wav,./processed_dataset\test\JMRR_bano_03.wav,bano,test,0.33830640044953597,0.008387455,-551.1569,15.447453,3.025509,2.2236278,0.1376318,1.7718121,0.20348722,0.20930041,-0.43581247,-0.3268203,0.48146456,0.25980425,0.45102292
JMRR_cocina_01.wav,./processed_dataset\test\JMRR_cocina_01.wav,cocina,test,0.22424571309454758,0.0073229885,-556.56024,-4.299826,-16.195002,3.7518477,-0.09745091,6.1918097,-10.577448,-3.909052,-5.683179,-0.57386273,-2.7773764,-0.17939354,-0.37169135
JMRR_cocina_02.wav,./processed_dataset\test\JMRR_cocina_02.wav,cocina,test,0.25244140625,0.012176338,-521.3956,-9.912749,-9.445584,10.628331,2.4791744,4.589196,-8.7890215,-3.0539138,-8.535849,-2.6730864,-3.920385,1.9252049,-0.8757743
JMRR_cocina_03.wav,./processed_dataset\test\JMRR_cocina_03.wav,cocina,test,0.29440073955916474,0.0051269666,-597.87195,-12.370181,-1.2457567,8.14712,-0.22194614,1.1536205,-3.3246367,2.182313,-5.4853745,-1.850756,-3.9213092,-0.8802204,-0.8626872
JMRR_nula_01.wav,./processed_dataset\test\JMRR_nula_01.wav,nula,test,0.19378308077146172,0.013391265,-540.2863,6.2470284,4.859061,27.636492,-4.011091,10.410542,12.431906,-1.655978,4.7224503,3.3892088,3.0282853,0.21077861,0.5770283
JMRR_nula_02.wav,./processed_dataset\test\JMRR_nula_02.wav,nula,test,0.19500208454176335,0.043514367,-347.2176,27.701662,-19.69428,28.538486,-16.864998,20.881195,-11.581159,10.861613,-4.5406656,0.8999412,-0.53885615,-6.130747,5.9830008
JMRR_nula_03.wav,./processed_dataset\test\JMRR_nula_03.wav,nula,test,0.13814620794663574,0.023678392,-429.32593,21.656431,-9.143498,30.825314,-1.080337,18.38921,-3.1864204,8.983141,-3.2526362,4.3271885,-0.1647671,-3.2483516,0.17277622
JMRR_oficina_01.wav,./processed_dataset\test\JMRR_oficina_01.wav,oficina,test,0.1583175482163573,0.0323851,-492.45532,42.29905,4.529902,14.028416,5.3884206,4.760639,0.8104694,3.2329218,-0.9392008,1.9272069,3.3518357,0.930737,2.575786
JMRR_oficina_02.wav,./processed_dataset\test\JMRR_oficina_02.wav,oficina,test,0.08881167524651973,0.032600448,-485.11975,39.017075,17.669044,18.654299,6.440888,12.018897,7.506873,6.0506334,0.94353694,3.5067215,4.2436433,2.7744815,4.197418
JMRR_oficina_03.wav,./processed_dataset\test\JMRR_oficina_03.wav,oficina,test,0.12647050826566125,0.019977184,-497.9739,25.527134,-8.327093,14.809371,-1.9582698,7.7323427,0.4343831,2.846805,0.48010033,1.795334,3.2127366,-0.052664276,1.4385072
JMRR_pasos_01.wav,./processed_dataset\test\JMRR_pasos_01.wav,pasos,test,0.2042137199100928,0.037509926,-462.85876,37.767265,4.095514,11.053254,8.117223,5.8283544,2.217873,3.6790366,1.5782443,2.3830366,3.9834738,1.8872908,2.4269457
JMRR_pasos_02.wav,./processed_dataset\test\JMRR_pasos_02.wav,pasos,test,0.09784544482308585,0.020155355,-525.924,49.394787,5.1070433,17.228094,3.4869704,2.8891454,-2.1418781,2.8827753,-2.5267196,-0.70849985,4.3447814,2.1357505,3.194954
JMRR_pasos_03.wav,./processed_dataset\test\JMRR_pasos_03.wav,pasos,test,0.058094139718677495,0.017068122,-540.5282,44.177563,2.7070749,14.935694,2.2694368,7.291001,-2.6254134,1.2118174,-1.9197018,1.2051028,5.057937,1.6543753,1.7290767
JMRR_sala_01.wav,./processed_dataset\test\JMRR_sala_01.wav,sala,test,0.09385989160382831,0.036071125,-466.45618,55.84501,8.249207,23.378988,10.742549,12.402578,-2.0883849,-1.029055,9.341465,2.1779866,-3.8710375,-2.5543585,0.9152015
JMRR_sala_02.wav,./processed_dataset\test\JMRR_sala_02.wav,sala,test,0.10465872426044083,0.07105624,-389.58655,96.22809,35.173145,28.967527,6.106469,5.381444,-11.345352,-4.4980826,-23.452362,-17.081594,-11.881179,-12.603076,-3.4383962
JMRR_sala_03.wav,./processed_dataset\test\JMRR_sala_03.wav,sala,test,0.169401872462297,0.047934238,-453.9109,44.438915,-4.977931,24.899994,-12.748546,13.973976,-10.145646,9.260441,4.3068094,-0.35836175,4.8592443,1.5090935,3.0971103
FZCLA_BANO_01.wav,./processed_dataset\train\FZCLA_BANO_01.wav,bano,train,0.20687176663870246,0.020039782,-461.80048,35.65889,-3.9296324,4.5076685,2.2071629,5.586271,-0.9267581,-1.6376162,-7.1448784,-5.8966436,-6.682951,-6.117769,-6.1943197
FZCLA_BANO_02.wav,./processed_dataset\train\FZCLA_BANO_02.wav,bano,train,0.17938136411516853,0.018047405,-427.84366,31.559614,2.1097481,6.2526674,5.9427633,7.5175724,2.2087936,-0.8926063,-3.4793067,-2.260064,-5.907225,-4.790364,-3.876101
FZCLA_BANO_03.wav,./processed_dataset\train\FZCLA_BANO_03.wav,bano,train,0.21720066713483147,0.029871974,-428.3984,38.37454,-10.939429,12.028398,1.6154236,11.860869,2.1665123,2.5317092,-5.876884,0.039041102,-8.31819,-4.8924174,-3.4194632
FZCLA_COCINA_01.wav,./processed_dataset\train\FZCLA_COCINA_01.wav,cocina,train,0.31262742427357454,0.017002866,-459.30963,9.68194,-1.9977338,4.5334,-1.5624071,2.325531,-1.4065986,0.6001577,-0.14453141,0.12149781,-3.1603308,-0.15188622,0.43429875
FZCLA_COCINA_02.wav,./processed_dataset\train\FZCLA_COCINA_02.wav,cocina,train,0.19545429346342794,0.010077289,-501.4455,19.304108,0.6695834,11.11666,-1.5136529,0.5800638,-6.59784,-4.2388816,-2.6124427,1.4471121,-2.607656,-4.0685053,-2.6632538
FZCLA_COCINA_03.wav,./processed_dataset\train\FZCLA_COCINA_03.wav,cocina,train,0.32617074209686775,0.015178021,-487.03156,3.1365285,-12.487239,13.643023,-0.7082014,8.207266,-4.4127812,-0.37878403,-3.702292,6.7361536,-0.8966502,-2.2234323,-2.9725242
FZCLA_NULA_01.wav,./processed_dataset\train\FZCLA_NULA_01.wav,nula,train,0.17948305261692651,0.03279072,-426.09003,71.68384,4.9246893,5.0668983,3.597679,7.841751,0.8732936,2.9853766,1.6720031,1.9610944,-1.4794769,0.24449283,-0.99129623
FZCLA_NULA_02.wav,./processed_dataset\train\FZCLA_NULA_02.wav,nula,train,0.12795608108108109,0.013125763,-469.6192,107.551125,-11.244731,21.824276,-4.284114,-17.28984,-10.916244,2.886056,-14.291511,-12.239796,-4.5886254,-1.7826645,-4.478445
FZCLA_NULA_03.wav,./processed_dataset\train\FZCLA_NULA_03.wav,nula,train,0.3030425347222222,0.0093033565,-516.0304,16.450422,0.4257888,-1.9406857,-27.321371,8.408091,-0.24722819,10.109027,-6.1479125,5.097844,-3.1857898,-5.555953,1.6940593
FZCLA_OFICINA_01.wav,./processed_dataset\train\FZCLA_OFICINA_01.wav,oficina,train,0.12649964565334773,0.01383971,-512.6842,71.31729,-14.610989,2.8281314,-5.500844,-9.363394,-6.8233485,-3.8438137,-0.80766714,-7.956684,-12.605961,2.3170815,1.5029563
FZCLA_OFICINA_02.wav,./processed_dataset\train\FZCLA_OFICINA_02.wav,oficina,train,0.11271340506417411,0.09323404,-347.123,89.09654,11.924527,7.5633435,-11.866209,-9.401601,-7.8988853,-15.623532,-6.9118094,2.804493,-1.1607157,-5.1142964,-6.5171905
FZCLA_OFICINA_03.wav,./processed_dataset\train\FZCLA_OFICINA_03.wav,oficina,train,0.1073174838362069,0.062935315,-356.51575,78.636765,8.02964,16.70242,-6.954521,-5.247883,-4.5257187,2.6029732,-4.7653327,1.3976914,-18.768753,-11.097707,-9.740995
FZCLA_PASOS_01.wav,./processed_dataset\train\FZCLA_PASOS_01.wav,pasos,train,0.2945639445432166,0.009120396,-541.714,40.33589,-3.4006462,16.323574,-0.2493055,6.0496745,-0.1612464,-0.12259136,-5.4665956,-1.4470637,-2.86174,-4.433658,-3.1706378
FZCLA_PASOS_02.wav,./processed_dataset\train\FZCLA_PASOS_02.wav,pasos,train,0.3106772257932166,0.0084484015,-527.1107,34.498585,-3.7730935,13.975598,-1.8818318,2.3702908,-1.8736106,-1.477602,-4.5987406,-0.9989982,-2.1137094,-3.2204776,-1.8509935
FZCLA_PASOS_03.wav,./processed_dataset\train\FZCLA_PASOS_03.wav,pasos,train,0.27412779141316373,0.007810097,-560.50714,36.557766,-2.4543798,15.63291,-1.9640746,6.3181086,-0.44873804,1.2600076,-1.7640526,1.0491191,-2.4037108,-2.8311222,-3.13052
FZCLA_SALA_01.wav,./processed_dataset\train\FZCLA_SALA_01.wav,sala,train,0.17267143090197215,0.022672439,-456.81924,71.09236,8.468974,15.416729,5.589255,-0.6754558,-7.557368,-10.9818735,-13.430229,-7.5633683,-9.715984,-7.374762,-8.392549
FZCLA_SALA_02.wav,./processed_dataset\train\FZCLA_SALA_02.wav,sala,train,0.1281222810324826,0.052126538,-381.20404,96.076744,8.228034,18.631784,10.294154,-6.5944247,-19.124823,-18.62481,-16.796917,-11.966198,-14.80972,-8.224777,-7.0618396
FZCLA_SALA_03.wav,./processed_dataset\train\FZCLA_SALA_03.wav,sala,train,0.18787045932424595,0.036067616,-402.98096,80.43639,9.917985,13.238763,4.4095736,-6.26353,-15.6254635,-13.154934,-18.787403,-14.714631,-9.409238,-8.115111,-4.615194
