student_id,sample_number,sensor_name,timestamp,is_exito,acc_x_filtered,acc_y_filtered,acc_z_filtered,gyro_x_filtered,gyro_y_filtered,gyro_z_filtered,quat_w,quat_x,quat_y,quat_z
Edgar,1,Antebrazo,0.21,0,1.0334646066643105,0.5162360315026108,-0.9145138047325563,198.79015121653242,-135.4320899797552,155.67778992688903,0.89540178,-0.35578221,-0.24905655,-0.09821226
Edgar,1,Antebrazo,0.22,0,1.0955717687661521,0.4815022852141133,-0.9438447770277331,198.6942360662939,-139.70212064179452,154.349089656276,0.89322144,-0.36234599,-0.253589,-0.08095439
Edgar,1,Antebrazo,0.23,0,1.1683594734628708,0.5110067660593608,-0.9595571427073688,193.88106240827324,-135.20147345549802,155.1343704487506,0.8820405,-0.38186905,-0.26360676,-0.08180615
Edgar,1,Antebrazo,0.24,0,1.2263154504677536,0.574262750412928,-0.9486545203267774,187.95404453952236,-123.23082112867604,159.32278000831747,0.87074763,-0.39958444,-0.27442831,-0.08258344
Edgar,1,Antebrazo,0.25,0,1.2513976816687384,0.6154510238438047,-0.9131923502598973,184.3677706631103,-108.73137205629264,166.32760501543254,0.85901761,-0.41606921,-0.28651395,-0.08297653
Edgar,1,Antebrazo,0.26,0,1.2370018083259118,0.590082279792147,-0.8715229847686026,184.68076462932126,-97.7638326380122,173.67519587286887,0.84672779,-0.43187433,-0.29940224,-0.08303477
Edgar,1,Antebrazo,0.27,0,1.1897141752374583,0.4903463078821468,-0.8494107920275619,188.21830172834078,-94.54356652507798,178.09966542153995,0.85613579,-0.41774288,-0.29805076,-0.06073149
Edgar,1,Antebrazo,0.28,0,1.1285947468249118,0.3419406605910425,-0.8651567055884668,192.97308227750702,-99.81237569512035,177.06305070935403,0.84327418,-0.43457726,-0.31041288,-0.06062381
Edgar,1,Antebrazo,0.29,0,1.0775056795677649,0.18204179655582853,-0.9185702939929372,196.82391771424992,-111.12812956948937,169.89518419662156,0.82985044,-0.45187593,-0.32173765,-0.06034489
Edgar,1,Antebrazo,0.3,0,1.0497129980962412,0.039987832080612976,-0.9922394330151671,198.36210305016542,-124.32202293899425,158.1142859952147,0.81600088,-0.46956217,-0.33179146,-0.05973526
Edgar,1,Antebrazo,0.31,0,1.0350636815092604,-0.06881310444280478,-1.064724633722686,197.1812119787358,-135.06311843954387,144.8737286436257,0.80185378,-0.48746294,-0.34051558,-0.05881848
Edgar,1,Antebrazo,0.32,0,1.0042709613825977,-0.14185201830572805,-1.125971575962432,193.74723107914792,-140.09636557755223,133.72344427053193,0.79744631,-0.49430496,-0.34269795,-0.04795969
Edgar,1,Antebrazo,0.33,0,0.932315662082733,-0.19103902441664802,-1.1835474945686568,188.9243678054351,-138.2514559320531,127.1535315948711,0.78364921,-0.511967,-0.34870747,-0.04676386
Edgar,1,Antebrazo,0.34,0,0.8235247946057713,-0.2467242981530083,-1.255977629266658,183.28043846117947,-131.09618684481316,125.68492904209032,0.76975983,-0.52862477,-0.35485554,-0.04586134
Edgar,1,Antebrazo,0.35,0,0.7149274140608113,-0.35495423921123637,-1.3596807995901965,176.56002181015162,-122.64727769453351,128.12937232722953,0.75577056,-0.54400498,-0.36168712,-0.04529883
Edgar,1,Antebrazo,0.36,0,0.6507745208761285,-0.5610257478546284,-1.4998145463403125,167.8650789160581,-117.84867457741095,132.800332417398,0.74177432,-0.5583396,-0.36876616,-0.0451606
Edgar,1,Antebrazo,0.37,0,0.6467606469895099,-0.8845705054001887,-1.670264372904726,156.76297963903298,-120.62390506834225,138.58582755502044,0.71741992,-0.58035564,-0.38114712,-0.05677071
Edgar,1,Antebrazo,0.38,0,0.6737911988214514,-1.3026094456012771,-1.8595177411418922,144.81271897341884,-132.97430056896363,144.91746647203829,0.70266038,-0.59456414,-0.38643003,-0.0585996
Edgar,1,Antebrazo,0.39,0,0.6757686071061968,-1.7570784157667052,-2.0545513906020254,136.33120024313348,-155.71714737651786,150.76838592459566,0.68666399,-0.61009943,-0.39044189,-0.06185846
