student_id,sample_number,frame_number,timestamp_ms,joint_id,x_px,y_px,z_m
DianaItzel,01,33,1439,13,569,239,10.642000198364258
DianaItzel,01,33,1439,14,538,240,10.104000091552734
DianaItzel,01,33,1439,15,570,254,10.585000038146973
DianaItzel,01,33,1439,16,539,255,10.366000175476074
DianaItzel,01,33,1439,23,561,256,10.155000686645508
DianaItzel,01,33,1439,24,548,257,9.618000030517578
DianaItzel,01,33,1439,25,562,280,10.207000732421875
DianaItzel,01,33,1439,26,551,281,10.312000274658203
DianaItzel,01,33,1439,27,563,303,10.474000930786133
DianaItzel,01,33,1439,28,553,303,10.585000038146973
DianaItzel,01,33,1439,29,562,306,10.474000930786133
DianaItzel,01,33,1439,30,555,306,10.474000930786133
DianaItzel,01,33,1439,31,564,309,10.585000038146973
DianaItzel,01,33,1439,32,551,309,10.474000930786133
DianaItzel,01,34,1472,0,552,208,9.904000282287598
DianaItzel,01,34,1472,11,564,223,10.312000274658203
DianaItzel,01,34,1472,12,542,224,9.759000778198242
DianaItzel,01,34,1472,13,569,239,10.585000038146973
DianaItzel,01,34,1472,14,538,240,10.053000450134277
DianaItzel,01,34,1472,15,570,254,10.814000129699707
DianaItzel,01,34,1472,16,538,255,10.366000175476074
DianaItzel,01,34,1472,23,561,256,10.530000686645508
DianaItzel,01,34,1472,24,548,257,9.95300006866455
DianaItzel,01,34,1472,25,561,280,10.260000228881836
DianaItzel,01,34,1472,26,551,281,10.312000274658203
DianaItzel,01,34,1472,27,563,303,10.585000038146973
DianaItzel,01,34,1472,28,553,303,10.585000038146973
DianaItzel,01,34,1472,29,562,306,10.642000198364258
DianaItzel,01,34,1472,30,555,306,10.585000038146973
DianaItzel,01,34,1472,31,564,309,10.642000198364258
DianaItzel,01,34,1472,32,551,309,10.585000038146973
DianaItzel,01,35,1514,0,552,209,9.807000160217285
DianaItzel,01,35,1514,11,564,223,10.207000732421875
DianaItzel,01,35,1514,12,542,224,9.855000495910645
DianaItzel,01,35,1514,13,569,239,10.642000198364258
DianaItzel,01,35,1514,14,538,240,10.003000259399414
DianaItzel,01,35,1514,15,570,254,10.642000198364258
DianaItzel,01,35,1514,16,538,255,10.207000732421875
DianaItzel,01,35,1514,23,561,256,10.207000732421875
DianaItzel,01,35,1514,24,548,257,9.437000274658203
DianaItzel,01,35,1514,25,561,280,10.053000450134277
DianaItzel,01,35,1514,26,551,281,10.207000732421875
DianaItzel,01,35,1514,27,563,303,10.642000198364258
DianaItzel,01,35,1514,28,553,304,10.585000038146973
DianaItzel,01,35,1514,29,562,306,10.69800090789795
DianaItzel,01,35,1514,30,555,307,10.530000686645508
DianaItzel,01,35,1514,31,564,309,10.69800090789795
DianaItzel,01,35,1514,32,551,309,10.585000038146973
DianaItzel,01,36,1537,0,552,209,9.759000778198242
DianaItzel,01,36,1537,11,564,223,10.003000259399414
DianaItzel,01,36,1537,12,542,224,9.437000274658203
DianaItzel,01,36,1537,13,569,239,10.530000686645508
DianaItzel,01,36,1537,14,538,240,10.053000450134277
DianaItzel,01,36,1537,15,570,254,10.69800090789795
DianaItzel,01,36,1537,16,538,255,9.855000495910645
DianaItzel,01,36,1537,23,561,256,10.474000930786133
DianaItzel,01,36,1537,24,548,257,9.712000846862793
DianaItzel,01,36,1537,25,561,280,10.053000450134277
DianaItzel,01,36,1537,26,551,281,10.260000228881836
DianaItzel,01,36,1537,27,563,303,10.474000930786133
DianaItzel,01,36,1537,28,553,304,10.420000076293945
DianaItzel,01,36,1537,29,562,306,10.530000686645508
DianaItzel,01,36,1537,30,555,307,10.420000076293945
DianaItzel,01,36,1537,31,564,309,10.530000686645508
DianaItzel,01,36,1537,32,551,309,10.474000930786133
DianaItzel,01,37,1571,0,552,209,9.904000282287598
DianaItzel,01,37,1571,11,564,223,10.003000259399414
DianaItzel,01,37,1571,12,542,224,10.053000450134277
DianaItzel,01,37,1571,13,569,239,10.530000686645508
DianaItzel,01,37,1571,14,538,241,10.155000686645508
DianaItzel,01,37,1571,15,570,254,10.585000038146973
DianaItzel,01,37,1571,16,538,256,10.312000274658203
DianaItzel,01,37,1571,23,561,256,10.207000732421875
DianaItzel,01,37,1571,24,548,257,9.904000282287598
DianaItzel,01,37,1571,25,561,280,10.003000259399414
DianaItzel,01,37,1571,26,551,281,10.155000686645508
DianaItzel,01,37,1571,27,563,303,10.474000930786133
DianaItzel,01,37,1571,28,553,304,10.642000198364258
DianaItzel,01,37,1571,29,562,306,10.585000038146973
DianaItzel,01,37,1571,30,555,307,10.530000686645508
DianaItzel,01,37,1571,31,564,309,10.585000038146973
DianaItzel,01,37,1571,32,551,309,10.530000686645508
DianaItzel,01,38,1606,0,552,209,9.712000846862793
DianaItzel,01,38,1606,11,564,223,10.003000259399414
DianaItzel,01,38,1606,12,542,224,10.053000450134277
DianaItzel,01,38,1606,13,569,239,10.69800090789795
DianaItzel,01,38,1606,14,538,241,10.053000450134277
DianaItzel,01,38,1606,15,570,254,10.474000930786133
DianaItzel,01,38,1606,16,538,257,10.260000228881836
DianaItzel,01,38,1606,23,561,256,10.207000732421875
DianaItzel,01,38,1606,24,548,257,9.95300006866455
DianaItzel,01,38,1606,25,561,280,9.95300006866455
DianaItzel,01,38,1606,26,551,281,10.207000732421875
DianaItzel,01,38,1606,27,563,303,10.585000038146973
DianaItzel,01,38,1606,28,553,304,10.474000930786133
DianaItzel,01,38,1606,29,562,306,10.642000198364258
DianaItzel,01,38,1606,30,555,307,10.420000076293945
DianaItzel,01,38,1606,31,564,309,10.69800090789795
DianaItzel,01,38,1606,32,551,310,10.420000076293945
DianaItzel,01,39,1639,0,552,209,9.618000030517578
DianaItzel,01,39,1639,11,564,223,10.420000076293945
DianaItzel,01,39,1639,12,542,224,9.855000495910645
DianaItzel,01,39,1639,13,569,240,10.585000038146973
DianaItzel,01,39,1639,14,538,242,10.155000686645508
DianaItzel,01,39,1639,15,570,255,10.530000686645508
DianaItzel,01,39,1639,16,538,257,10.207000732421875
DianaItzel,01,39,1639,23,561,256,10.104000091552734
DianaItzel,01,39,1639,24,548,257,9.95300006866455
DianaItzel,01,39,1639,25,561,281,9.95300006866455
DianaItzel,01,39,1639,26,551,281,10.260000228881836
DianaItzel,01,39,1639,27,563,303,10.474000930786133
DianaItzel,01,39,1639,28,553,304,10.474000930786133
DianaItzel,01,39,1639,29,562,306,10.530000686645508
DianaItzel,01,39,1639,30,555,307,10.420000076293945
DianaItzel,01,39,1639,31,564,309,10.474000930786133
DianaItzel,01,39,1639,32,551,310,10.474000930786133
DianaItzel,01,40,1671,0,552,209,9.618000030517578
DianaItzel,01,40,1671,11,564,223,10.003000259399414
DianaItzel,01,40,1671,12,542,224,9.904000282287598
DianaItzel,01,40,1671,13,569,240,10.312000274658203
DianaItzel,01,40,1671,14,538,241,9.904000282287598
DianaItzel,01,40,1671,15,571,255,10.420000076293945
DianaItzel,01,40,1671,16,537,257,10.420000076293945
DianaItzel,01,40,1671,23,561,256,9.904000282287598
DianaItzel,01,40,1671,24,548,257,9.904000282287598
DianaItzel,01,40,1671,25,561,281,9.95300006866455
DianaItzel,01,40,1671,26,551,281,10.155000686645508
DianaItzel,01,40,1671,27,564,304,10.053000450134277
DianaItzel,01,40,1671,28,553,304,10.530000686645508
DianaItzel,01,40,1671,29,563,308,10.155000686645508
DianaItzel,01,40,1671,30,555,307,10.366000175476074
DianaItzel,01,40,1671,31,565,309,10.053000450134277
DianaItzel,01,40,1671,32,551,310,10.366000175476074
DianaItzel,01,41,1704,0,552,209,9.527000427246094
DianaItzel,01,41,1704,11,565,224,10.207000732421875
DianaItzel,01,41,1704,12,542,224,9.527000427246094
DianaItzel,01,41,1704,13,569,241,10.260000228881836
DianaItzel,01,41,1704,14,538,241,9.95300006866455
DianaItzel,01,41,1704,15,571,256,10.420000076293945
DianaItzel,01,41,1704,16,537,257,10.474000930786133
DianaItzel,01,41,1704,23,561,256,9.95300006866455
DianaItzel,01,41,1704,24,548,257,9.712000846862793
DianaItzel,01,41,1704,25,562,281,9.855000495910645
DianaItzel,01,41,1704,26,551,281,10.155000686645508
